/ && GET,/cart && GET,/cart/checkout && POST,/setCurrency && POST,^/product/[0-9][[:alnum:]]*$ && GET,avg,
558.9816438356165,389.73232743376,768.6048678928543,7.7772278749500465,397.8600622358464,513.937721728979,
548.7516438356166,387.0225052692057,766.4085443672332,7.6757012087112475,396.91523743488904,510.0958971345889,
530.7628985507263,447.83216583291176,774.6503246311938,4.959741391410125,406.19662554087904,538.8775883533306,
519.6576811594208,444.7895546727188,772.4421254435297,4.954251820395352,405.23007833326506,534.8991438538197,
508.1315942028983,441.66757873011886,770.2103145009072,4.948707632423574,404.2509393641702,530.8535873718052,
481.5434523647335,495.724592139488,766.4284717178294,4.813977741024232,455.3033205145952,545.274048311137,
478.98162874498433,494.0029782363669,764.8786190102396,4.8105109192877435,454.64014413396205,542.620403061791,
476.45576598535797,492.29530733099864,763.3707741989015,4.807115008631799,453.99527545316545,540.0215402780804,
473.79535729977295,490.4855954732211,761.8039190919608,4.803561856615937,453.32551684231095,537.3028760535369,
450.3664816685291,528.7421385939459,781.5997997176495,4.6923505962463015,448.48815860904136,552.0427103541547,
466.3233054079043,566.4307116571886,818.0986074492391,4.643322425317905,470.7533338036287,597.0184465026093,
451.5940098788632,559.219357585708,834.933720506089,4.582810951088126,492.4760035504803,610.9667303874105,
452.1074421420461,562.2239445065115,837.4815992548398,4.577645243176019,494.7012150237523,614.3670695137711,
452.5558832470547,564.8798007639117,839.6997415089102,4.5731183737198755,496.67471239322396,617.3449153939155,
452.98344952047563,567.4399425031256,841.8083883856466,4.580713212660608,498.5829398976385,620.2068126629429,
411.3918473250957,528.2911624809107,805.5725406875601,4.561785898147681,473.8319192861396,574.8053839715944,
349.11244487829856,480.2424791037793,767.0732973862793,4.622178522318986,437.96361629321973,500.8922619162836,
342.69766348138177,481.7537221945436,769.3607465660434,4.621945093376373,439.0663439953862,503.5908399163327,
390.5408850957664,457.38723990923256,766.6884871168338,4.573301751815823,411.5042018600616,499.9054487477116,
392.287950798441,459.04235318599336,769.0071957820985,4.573585038565843,412.71745073099703,502.5306120181541,
394.07498640200845,460.7424104668775,771.3892549810062,4.573874510565751,413.9721152457097,505.3155400898146,
395.7234728586079,462.31704798562885,773.5959303012295,4.574141274835151,415.14195229561216,507.8885716038184,
418.42030338462115,435.87862337446205,789.5801357938676,4.61889248352771,410.2685478653903,505.74118057258687,
404.24048661040945,414.49180742288746,777.5688924309177,4.612790945891419,395.4146549095784,489.0757632087017,
455.8814813900229,398.18316406525025,800.1772274324401,4.565749972964205,348.0461490290739,491.6226140648486,
456.431522039495,399.3873550597647,801.9644770385914,4.56579144410224,349.38389413216436,492.6552457380029,
456.95390473315933,400.53424409231,803.6677109901491,4.565830893398173,350.6625629179729,493.63885123803834,
457.4832172279117,401.6995896088872,805.3993861165143,4.565870929240546,351.96641122340776,494.63839756099867,
441.19666559103666,385.9142471118374,776.6954249341774,4.54101475286263,356.6620750928586,477.35441833746086,
395.99629685288164,348.1679689550908,726.9954053278527,4.59515780609404,360.42555241547035,441.9012150524562,
391.6638644418937,348.0917052930629,710.9595171725955,4.59515780609404,326.902852523674,434.0160755734269,
345.8999702702351,392.9181602324145,659.7679242255979,4.577149310061317,351.635579535763,423.1751663186993,
345.8999702702355,392.8020745234609,659.7679242255983,4.577149310061317,352.3252135890714,423.1751663186993,
345.8999702702355,392.6840307572779,659.7679242255983,4.577149310061317,352.3252135890714,423.1751663186993,
345.8999702702355,392.5699509777969,659.7679242255983,4.577149310061317,352.3252135890714,423.1751663186993,
376.55995091165573,414.24782356527476,668.7068959728163,4.5462063512239475,392.44049741832384,446.29561700505656,
400.3472222222223,452.8898886605009,690.5660377358488,4.520454545454546,429.08163265306155,476.11275964391695,
384.93589743589746,524.2038216560506,738.268156424581,4.628402366863905,560.0000000000013,538.2729211087423,
384.93589743589746,524.2038216560506,738.268156424581,4.628402366863905,560.0000000000013,538.2729211087423,
384.9358974358979,524.2038216560506,738.268156424581,4.628402366863907,560.0000000000013,538.2729211087428,
384.9358974358979,524.2038216560506,738.268156424581,4.628402366863907,560.0000000000013,538.2729211087428,
378.28947368421075,536.969696969697,736.5979381443296,4.567500000000001,555.8139534883725,546.3000000000012,
355.4510416666664,522.5903614457837,735.8851674641147,4.614814814814816,547.1910112359544,540.7224470134877,
355.372187500001,522.5903614457837,735.8851674641147,4.614814814814816,547.1910112359544,540.7005684007713,
302.7344696969707,501.78571428571456,711.6438356164383,4.629629629629629,555.2631578947371,519.4025280898871,
302.6486742424244,501.78571428571456,711.6438356164379,4.62962962962963,555.2631578947371,519.3813202247188,
302.559734848484,501.78571428571456,711.6438356164379,4.62962962962963,555.2631578947371,519.3593352059922,
302.47249999999923,501.78571428571456,711.6438356164379,4.62962962962963,555.2631578947371,519.3377715355798,
295.207090163934,484.04761904761887,709.9526066350708,4.590123456790124,555.2083333333329,510.5303757225435,
302.92032894736917,458.25471698113233,691.2500000000002,4.577777777777779,539.902486702128,493.9254401629074,
297.1183482142861,397.52475247524745,714.0703517587949,4.568421052631579,469.47459745762734,475.6301116071428,
297.067723214286,397.52475247524745,714.0703517587949,4.568421052631579,469.4505720338982,475.6192633928572,
297.01852678571373,397.52475247524745,714.0703517587949,4.568421052631579,469.4272245762713,475.6087213010202,
296.9671205357147,397.52475247524745,714.0703517587949,4.568421052631579,469.4028283898309,475.5977056760202,
247.18197941176481,344.31818181818204,701.6216216216212,4.579874213836478,441.2647952586201,445.39965392561965,
237.56653992395442,257.8947368421044,683.8235294117642,4.627160493827161,391.1764705882358,399.5297805642633,
237.56653992395442,257.8947368421044,683.8235294117642,4.627160493827161,391.1764705882358,399.5297805642633,
230.55133079847906,166.40625000000017,614.1843971631203,4.564497041420119,204.21052631578993,274.02343750000057,
230.55133079847906,166.40625000000017,614.1843971631203,4.564497041420119,204.21052631578993,274.02343750000057,
230.55133079847906,166.40625000000017,614.1843971631203,4.564497041420119,204.21052631578993,274.02343750000057,
230.55133079847906,166.40625000000017,614.1843971631203,4.564497041420119,204.21052631578993,274.02343750000057,
235.67415730337078,148.75000000000014,551.6666666666673,4.568181818181818,175.38461538461513,245.2057613168724,
247.84172661870505,165.60269268006917,533.4862385321109,4.60701754385965,193.8461538461537,252.83203125000077,
294.75806451612874,206.01580157947785,558.8235294117646,4.581609195402299,210.10638297872327,282.89962825278917,
294.75806451612874,205.9791364199358,558.8235294117646,4.581609195402299,210.10638297872327,282.89962825278917,
294.75806451612874,205.9411546164655,558.8235294117646,4.581609195402299,210.10638297872327,282.89962825278917,
294.75806451612874,205.9020389153705,558.8235294117646,4.581609195402299,210.10638297872327,282.89962825278917,
350.3731343283583,260.5458160515291,663.0252100840337,4.614285714285714,330.45454545454453,372.5752508361208,
349.9999999999994,350.9348552794273,754.3998239240827,4.640476190476191,435.4838709677416,443.0732484076434,
349.9999999999994,350.87501120696953,754.864753794257,4.640476190476191,435.4838709677416,443.0732484076434,
379.779411764706,518.4397163120574,869.9421237272489,4.624444444444444,670.0980392156861,607.2668112798267,
379.77941176470574,518.4397163120574,870.0971244330702,4.624444444444444,670.0980392156861,607.2668112798261,
379.77941176470574,518.4397163120574,870.2671081084558,4.624444444444444,670.0980392156861,607.2668112798261,
379.77941176470574,518.4397163120574,870.4229418618179,4.624444444444444,670.0980392156861,607.2668112798261,
408.223684210526,581.4935064935067,887.1021888158748,4.646927374301676,686.6666666666663,642.1428571428567,
447.6973684210524,619.6319018404907,890.0287088374471,4.595209580838324,707.4074074074067,672.1789883268477,
495.1807228915669,676.8571428571432,908.5754387362147,4.600000000000001,738.4615384615377,715.6079854809427,
495.1807228915669,676.8571428571432,908.6142447099664,4.600000000000001,738.4615384615377,715.6079854809427,
498.650999357586,670.0026078133898,915.5041759981566,4.601388399483929,728.8464100845489,715.9014707739398,
497.3777898946041,666.4510839960342,913.6862037665145,4.599874934172253,725.8591953514339,713.208624676872,
490.1846172930842,672.2973027538842,930.063513065358,4.646733805650513,734.0002319738929,722.5800199047993,
469.61734049383335,675.983144999288,914.2954675863841,4.54521112344176,741.7592360395168,714.6748473883184,
468.5900292790277,672.5336341714838,912.4726642551611,4.544119061517618,738.9421771541058,712.0284946335772,
448.0619643198435,654.7008658277445,905.0138520416325,4.598275675691134,746.1673964953083,702.3392684898128,
447.17000784236836,651.1091945488406,903.1676305449337,4.596785267704901,743.3982765645983,699.6383216974574,
442.92618470337266,659.1469615336048,901.9969430234873,4.598829140236327,749.9966176159021,702.8248666413915,
441.85080171482764,656.4190533043018,900.3599688378342,4.597606357567939,747.918057910284,700.5976956784501,
407.1964005984056,604.6296886737722,858.2068744603216,4.607488505643442,682.1642180936658,641.2185476953392,
395.153258046425,513.7717855118511,825.2925539796471,4.580076534540181,592.4231188030946,572.6443545978615,
374.32728945082033,409.7295402390606,751.9281238877438,4.595993801834432,467.4289774800414,471.98481818202697,
373.2136911206612,322.87634398758183,654.9299040792661,4.554101598045655,321.5708928548773,391.6259301299141,
372.723426119491,321.3178116411376,655.2036770425761,4.553152942349225,321.72028017449145,390.9909245309913,
376.265773118212,305.1833140390898,647.4172189716774,4.560840093961536,298.1268299779958,382.28641725997284,
347.7594393569587,260.7495284417056,590.7760066824325,4.554065981930331,288.96316651498665,342.8857298768215,
347.6667751122679,258.8203465128196,590.2312056947983,4.553512619981918,288.21821144215164,342.0253557338524,
322.8079066573347,229.858141386734,543.8252348577745,4.549818898657655,294.7521094291394,310.1431630630191,
263.24118295805874,195.9970016245679,452.09262483126577,4.526384608694231,275.55592895862475,245.48475115599166,
253.59148148148222,193.64485981308417,450.2429487179494,4.5131428571428565,266.0377358490568,244.37747648535355,
294.61538461538527,207.91262135922364,519.9115044247784,4.519120849766078,299.5098039215684,277.0576131687254,
294.61538461538527,207.91262135922364,519.9115044247791,4.5128491620111735,299.5098039215684,277.0576131687254,
300.39062499999994,216.09999999999997,561.1111111111111,4.51412429378531,289.9999999999999,299.7967479674791,
313.84615384615404,223.86138613861402,608.6956521739131,4.565317919075145,305.3921568627444,332.34732824427516,
327.5735294117646,235.30927835051565,634.6666666666669,4.556756756756757,299.9999999999989,358.5689045936393,
340.21739130434815,245.2127659574471,683.1288343558281,4.610869565217392,311.2745098039208,389.55479452054806,
365.5357142857148,240.6648936170211,687.308868501529,4.611891891891892,298.9690721649486,393.0412371134024,
315.0793650793652,247.3718369565215,685.0609756097559,4.631111111111112,292.99999999999955,385.9374999999995,
295.76271186440664,266.6998519736846,694.3113772455089,4.629213483146067,290.68627450980324,392.7257525083613,
295.76271186440664,266.6637500000004,694.3113772455089,4.629213483146067,290.68627450980324,392.7257525083613,
271.4912280701753,298.92062499999867,672.2929936305729,4.6268156424581015,306.7307692307683,389.7203947368421,
244.04639175257736,348.2903776041669,680.4347826086959,4.630588235294116,347.91666666666606,405.06230529595075,
244.04639175257736,348.26170572916635,680.4347826086959,4.630588235294116,347.91666666666606,405.06230529595075,
238.0154639175259,379.7296750000005,671.935483870968,4.642857142857143,377.4369758064511,415.0757575757581,
238.0154639175259,379.71554375000073,671.935483870968,4.642857142857143,377.4141834677422,415.0757575757584,
241.3076923076924,389.16749387254885,682.2981366459635,4.625433526011561,378.381960227273,423.79879879879957,
240.4404145077719,405.44482798165143,694.2771084337354,4.61951219512195,392.34219202898544,438.6231884057974,
237.82722513089004,405.2505729166669,691.3580246913582,4.660975609756097,402.13510110294135,437.8279883381927,
235.82872928176798,416.5095741150443,711.6071428571428,4.646913580246913,436.44164423076893,454.03682719546725,
235.82872928176798,416.8754424778758,711.6071428571428,4.646913580246913,436.34615384615336,454.03682719546725,
222.55681818181813,418.7862179487182,699.0797546012274,4.661538461538462,414.772727272727,438.98809523809524,
221.3081395348837,414.84767628205145,673.8255033557045,4.637735849056602,416.01562499999966,427.35562310030366,
221.3081395348837,414.7546073717946,673.8255033557045,4.637735849056602,416.01562499999966,427.35562310030366,
214.8882681564247,412.4987580128205,648.9130434782605,4.639735099337749,395.0819672131139,407.95819935691304,
209.03648317227947,396.56700460298055,554.8199211118065,4.631730005521138,380.54977011494213,367.4189810965309,
208.80263047689544,395.68837181940273,553.6061293498268,4.6276530855088245,377.99787356321826,365.90242530484164,
211.10294351171467,386.62859797735314,511.3610052713806,4.591321040809567,377.03094795538976,354.3694242198108,
210.8500043028024,385.9045681444363,510.29500570329344,4.587735381797452,374.64182156133853,352.9298092454943,
209.95869607509354,370.16593499738156,499.6517014294933,4.576174566373531,364.7675862068975,340.10884893972195,
210.34038641977662,345.3946482299589,494.8774003374737,4.563198692532882,342.69546184738937,324.2277573026273,
208.65644125940452,334.3273007768115,490.8208179297592,4.612645860011661,346.4366540658136,318.0296633171502,
214.70189355809646,260.0211061481062,473.6558139939714,4.733325189331621,306.7876512930077,281.4527942345386,
214.26321776990042,258.61940040169395,472.70549346332916,4.732402083604416,304.44710895729287,279.4893091648665,
215.88652713313382,241.81182882026968,496.43092162410835,4.739555626569372,276.04242943586553,272.9064963056094,
215.46832845073567,241.05686683875433,495.4016747488406,4.7386019482613,273.7413600388491,270.9631447678678,
212.52735149423603,224.17783949085447,490.9827051813694,4.754611747146208,275.5438828071494,263.9005681377529,
213.0463323744491,215.09888310858628,488.7862705906683,4.750530522344173,238.76853516443418,248.16505512951096,
203.360487027765,213.67479872881427,492.4545556385365,4.72995918367347,195.32258064516066,243.36306005446474,
203.36669458352293,195.01274517266262,492.4715309932788,4.71900107755102,194.120109181141,242.24367779848092,
200.4997826685007,205.67813290390302,459.166316241467,4.7292679444187415,192.42939856801877,233.20771380424122,
197.61317744154053,206.4916619916204,459.2299534398555,4.730137743497845,179.53973883930115,233.03702967976596,
187.25873319823745,218.57028458294516,457.7270790859025,4.759416842903702,200.82254338934973,234.8567545629382,
187.11837324982645,272.23499841021135,468.29913537781397,4.74518126871271,239.93439437894287,249.16260075136387,
184.4522253168875,252.78428294335018,463.35171543173135,4.814677061863044,249.3326889610895,247.70121106313056,
193.17768982563234,347.17584646590694,522.3005293925842,4.77727716568724,367.1470152441351,316.93275940478696,
193.64288677927152,349.95817047056664,524.864715254252,4.774383960551543,369.05799693226487,319.4395979669619,
199.8828367878965,388.4703065625798,611.0692899639655,4.765587670663905,398.2218082455115,365.7287230873145,
200.36032342870084,391.25661057851005,613.6543821359721,4.762648949744639,400.28210863536833,368.35021160360793,
203.17892099619957,429.4978488946508,657.3077561726095,4.764336518333401,430.3650253879497,409.0381196321182,
200.09045453792066,447.35587809150377,665.0812679455046,4.74129959261283,445.34044006436534,422.24424307358345,
203.46456692913398,499.7058823529402,742.8571428571423,4.585611510791367,472.10144927536317,474.1509433962265,
203.46456692913398,499.7058823529402,742.8571428571423,4.585611510791367,472.10144927536317,474.1509433962265,
203.60465116279101,488.0555555555555,733.7301587301583,4.569655172413793,474.66216216216253,468.14814814814724,
203.60465116279101,488.0555555555555,733.7301587301583,4.569655172413793,474.66216216216253,468.14814814814724,
202.77343750000006,503.14685314685255,719.8412698412701,4.618543046357615,461.51315789473716,463.389513108613,
208.06818181818193,540.845070422536,724.166666666667,4.6421052631578945,480.13698630137003,479.4943820224713,
208.06818181818193,540.845070422536,724.166666666667,4.6421052631578945,480.13698630137003,479.4943820224713,
220.41666666666669,538.1294964028779,763.7931034482759,4.664788732394367,522.685185185185,504.38144329896727,
220.41666666666669,538.1294964028779,763.7931034482759,4.664788732394367,522.685185185185,504.38144329896727,
222.29166666666669,537.7777777777777,760.9090909090904,4.616666666666667,513.3663366336647,496.83673469387736,
222.29166666666669,537.7777777777777,760.9090909090904,4.616666666666667,513.3663366336647,496.83673469387736,
223.82550335570465,498.7654320987662,790.3669724770637,4.551145038167941,476.1538461538462,485.29411764705924,
218.8461538461536,430.59701492537414,797.2727272727267,4.510144927536233,423.7500000000002,445.58139534883776,
212.24832214765092,289.7959183673483,759.313725490196,4.473846153846154,267.7777777777771,359.1968911917102,
212.24832214765087,289.795918367348,759.313725490196,4.473846153846154,267.7777777777788,359.1968911917102,
212.88961038961037,240.39062500000077,743.6842105263161,4.520000000000001,236.57894736842061,330.4123711340204,
212.88961038961037,240.39062500000077,743.6842105263161,4.520000000000001,236.57894736842061,330.4123711340204,
219.35975609756088,231.30769230769232,726.9662921348315,4.522388059701495,208.0508474576274,309.6052631578945,
231.35838150289018,240.14285714285762,742.1052631578956,4.547222222222223,221.3846153846157,339.8009950248761,
231.35838150289018,240.14285714285762,742.1052631578956,4.547222222222223,221.3846153846157,339.8009950248761,
246.9680851063829,236.43835616438412,697.3684210526327,4.565957446808512,232.4342105263159,348.34070796460213,
246.9680851063829,236.43835616438412,697.3684210526327,4.565957446808512,232.4342105263159,348.34070796460213,
247.44845360824726,239.1095890410968,679.7872340425547,4.526241134751774,231.50684931506828,343.35443037974693,
247.44845360824726,239.1095890410968,679.7872340425547,4.526241134751774,231.50684931506828,343.35443037974693,
247.63157894736844,247.6623376623379,695.9183673469397,4.459541984732824,239.2592592592591,357.54901960784326,
246.7287234042552,248.2467532467536,680.5825242718455,4.449999999999999,229.76744186046506,344.46564885496133,
243.671875,260.8208955223885,658.6956521739128,4.461538461538462,240.2747252747256,353.2685512367485,
243.671875,260.8208955223885,658.6956521739128,4.461538461538462,240.2747252747256,353.2685512367485,
244.2968750000001,292.00000000000006,655.785123966942,4.524812030075188,259.09090909090907,366.7785234899321,
244.2968750000001,292.00000000000006,655.785123966942,4.524812030075188,259.09090909090907,366.7785234899321,
242.3015873015875,316.1184210526324,618.1818181818188,4.594202898550725,305.46875000000045,370.7667731629394,
245.44198895027634,370.2380952380954,610.9756097560971,4.612121212121212,348.1884057971007,392.2546012269931,
245.44198895027634,370.2380952380959,610.9756097560975,4.612121212121212,348.1884057971007,392.2546012269939,
247.11538461538456,419.38775510204124,600.8547008547009,4.57925925925926,417.15116279069775,415.30612244897907,
247.1153846153847,419.38775510204124,600.8547008547009,4.579259259259258,417.15116279069775,415.30612244897907,
241.80327868852447,424.74489795918356,568.3035714285713,4.532846715328466,419.8275862068966,406.91964285714255,
241.80327868852447,424.74489795918356,568.3035714285713,4.532846715328466,419.8275862068966,406.91964285714255,
235.49180327868848,419.3298969072164,542.5925925925932,4.54074074074074,413.6627906976744,393.07692307692287,
225.75000000000006,403.2258064516134,502.0000000000003,4.542857142857141,382.0588235294117,361.6776315789477,
206.63934426229503,365.2298850574716,468.2926829268291,4.596992481203008,345.83333333333326,307.1828358208959,
206.63934426229503,365.2298850574716,468.2926829268291,4.596992481203008,345.83333333333326,307.1828358208959,
202.86931818181824,356.5476190476189,477.2727272727278,4.621212121212121,328.6666666666656,296.8503937007878,
202.86931818181824,356.5476190476189,477.2727272727273,4.621212121212121,328.6666666666657,296.8503937007879,
204.18478260869557,327.0000000000004,517.4311926605502,4.6270676691729316,300.3378378378376,281.19834710743766,
198.87671232876704,280.7971014492756,497.12837837837844,4.607490636704119,299.31972789115656,257.7860169491529,
201.86813186813174,294.59459459459504,540.4347826086956,4.575384615384616,299.6621621621612,285.4330708661423,
206.71195652173913,238.55263157894748,569.6000000000006,4.5375,236.44578313252944,256.1023622047247,
206.71195652173913,238.55263157894748,569.6000000000006,4.5375,236.44578313252944,256.1023622047247,
211.7021276595744,217.12328767123296,575.9842519685038,4.512499999999999,213.35443037974665,248.1999999999997,
211.7021276595744,217.12328767123296,575.9842519685038,4.512499999999999,213.35443037974665,248.1999999999997,
218.8461538461539,219.37500000000043,622.4264705882355,4.472868217054264,199.14634146341461,251.31048387096698,
219.01515151515153,215.6849315068498,625.9259259259261,4.508396946564885,192.03703703703687,247.54990925589814,
217.48730964466995,220.2112676056345,619.5488721804517,4.501492537313433,193.46153846153877,247.47689463955624,
220.84183673469374,206.08695652173918,650.3546099290779,4.489051094890511,169.0000000000005,246.92669172932364,
220.84183673469374,206.08695652173918,650.3546099290779,4.489051094890511,169.0000000000005,246.92669172932364,
220.78947368421052,205.83333333333314,642.3357664233579,4.544117647058825,176.71428571428632,246.48622047244126,
219.8387096774194,195.78571428571408,657.9136690647483,4.573913043478262,188.92857142857207,248.5029940119762,
219.8387096774194,195.78571428571408,657.9136690647483,4.573913043478262,188.92857142857224,248.5029940119762,
224.94845360824746,209.7916666666664,669.858156028369,4.559124087591241,190.4000000000002,262.55102040816234,
226.89189189189193,226.71052631579016,682.2916666666669,4.495522388059703,220.0000000000001,292.9841897233191,
226.89189189189193,226.71052631579016,682.2916666666669,4.495522388059703,220.0000000000001,292.9841897233191,
228.81443298969066,253.35365853658587,690.4109589041099,4.527536231884058,232.50000000000034,317.57518796992423,
228.81443298969066,253.35365853658587,690.4109589041102,4.527536231884058,232.50000000000034,317.57518796992423,
230.12886597938143,275.60975609756207,671.0526315789475,4.56231884057971,247.96296296296325,325.7575757575754,
230.33678756476687,279.16666666666606,673.2283464566935,4.6112676056338024,290.6250000000013,332.4000000000005,
228.41666666666663,352.325581395349,655.4054054054059,4.622222222222222,369.56521739130466,363.38582677165334,
228.41666666666686,352.325581395349,655.4054054054059,4.622222222222222,369.56521739130466,363.3858267716539,
223.64406779661036,362.64705882352933,660.4545454545457,4.602919708029196,409.4594594594589,377.1341463414641,
